Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
"€0,086","€85,99",€86,1 TB,5 years,microSD,Flash,New,"Silicon Power 1To Superior Micro SDXC UHS-I (U3), V30 4K A2,High Speed MicroSD Card, Compatible with Nintendo-Switch, Steam Deck","<a href=""https://www.amazon.fr/dp/B0B1DVMCQY"">Silicon Power 1To Superior Micro SDXC UHS-I (U3), V30 4K A2,High Speed MicroSD Card, Compatible with Nintendo-Switch, Steam Deck</a>"
"€0,086","€86,04",€86,1 TB,,External,SSD,New,Kingston XS1000 1TB SSD Externe USB 3.2 Gen 2 Disque SSD externe portable-SXS1000/1000G,"<a href=""https://www.amazon.fr/dp/B0CCQB7BN7"">Kingston XS1000 1TB SSD Externe USB 3.2 Gen 2 Disque SSD externe portable-SXS1000/1000G</a>"
"€0,086","€86,22",€345,4 TB,,M.2,NVMe,New,"Samsung SSD Interne 990 PRO avec dissipateur, NVMe M.2 PCle 4.0, 4 To, Vitesse de lecture jusqu'à 7 450 Mo/s, Gestion Intelligente de la chaleur, MZ-V9P4T0CW","<a href=""https://www.amazon.fr/dp/B0CDJ61VJW"">Samsung SSD Interne 990 PRO avec dissipateur, NVMe M.2 PCle 4.0, 4 To, Vitesse de lecture jusqu'à 7 450 Mo/s, Gestion Intelligente de la chaleur, MZ-V9P4T0CW</a>","<a href=""https://www.amazon.fr/dp/B0CDJ61VJW"">Samsung SSD Interne 990 PRO avec dissipateur, NVMe M.2 PCle 4.0, 4 To, Vitesse de lecture jusqu'à 7 450 Mo/s, Gestion Intelligente de la chaleur, MZ-V9P4T0CW</a>"
"€0,086","€86,33",€11,128 GB,,microSD,Flash,New,"Philips Ultra Speed Carte microSDXC Card 128 Go + Adaptateur SD UHS-I U1, Vitesse de Lecture jusqu'à 80 Mo/s, A1 Fast App Performance, V10, Carte mémoire pour Smartphones, Tablette, PC, vidéo Full HD","<a href=""https://www.amazon.fr/dp/B073WF6FNT"">Philips Ultra Speed Carte microSDXC Card 128 Go + Adaptateur SD UHS-I U1, Vitesse de Lecture jusqu'à 80 Mo/s, A1 Fast App Performance, V10, Carte mémoire pour Smartphones, Tablette, PC, vidéo Full HD</a>","<a href=""https://www.amazon.fr/dp/B073WF6FNT"">Philips Ultra Speed Carte microSDXC Card 128 Go + Adaptateur SD UHS-I U1, Vitesse de Lecture jusqu'à 80 Mo/s, A1 Fast App Performance, V10, Carte mémoire pour Smartphones, Tablette, PC, vidéo Full HD</a>"
"€0,087","€86,52",€22,256 GB,2 years,USB,Flash,New,"Philips Snow Édition Super Speed clé USB 3.0 256 Go pour PC, Ordinateur Portable, Stockage de données informatiques, Vitesse de Lecture jusqu'à 100 Mo/s","<a href=""https://www.amazon.fr/dp/B07FKRWG6D"">Philips Snow Édition Super Speed clé USB 3.0 256 Go pour PC, Ordinateur Portable, Stockage de données informatiques, Vitesse de Lecture jusqu'à 100 Mo/s</a>"
"€0,087","€86,99",€87,1 TB,,M.2,NVMe,New,"Crucial P310 SSD 1TB PCIe Gen4 NVMe M.2 2230 SSD Interne, Jusqu’à 7.100Mo/s, Compatible avec Steam Deck, ASUS ROG Ally, MSI Claw & Microsoft Surface, Disque Dur SSD - CT1000P310SSD2","<a href=""https://www.amazon.fr/dp/B0D61Z8R1W"">Crucial P310 SSD 1TB PCIe Gen4 NVMe M.2 2230 SSD Interne, Jusqu’à 7.100Mo/s, Compatible avec Steam Deck, ASUS ROG Ally, MSI Claw & Microsoft Surface, Disque Dur SSD - CT1000P310SSD2</a>","<a href=""https://www.amazon.fr/dp/B0D61Z8R1W"">Crucial P310 SSD 1TB PCIe Gen4 NVMe M.2 2230 SSD Interne, Jusqu’à 7.100Mo/s, Compatible avec Steam Deck, ASUS ROG Ally, MSI Claw & Microsoft Surface, Disque Dur SSD - CT1000P310SSD2</a>"
"€0,087","€87,23",€45,512 GB,1 year,microSD,Flash,Used,"Amazon Basics - Carte Mémoire MicroSDXC, 512 GB, avec Adaptateur SD, A2, U3, vitesse de lecture maximale de 100 Mo/s, Noir","<a href=""https://www.amazon.fr/dp/B08TJTCCV8"">Amazon Basics - Carte Mémoire MicroSDXC, 512 GB, avec Adaptateur SD, A2, U3, vitesse de lecture maximale de 100 Mo/s, Noir</a>","<a href=""https://www.amazon.fr/dp/B08TJTCCV8"">Amazon Basics - Carte Mémoire MicroSDXC, 512 GB, avec Adaptateur SD, A2, U3, vitesse de lecture maximale de 100 Mo/s, Noir</a>"
"€0,087","€87,36",€175,2 TB,5 years,M.2,NVMe,Used,"WD_BLACK SN850X SSD 2 To, Disque SSD interne avec dissipateur thermique, Lecture jusqu'à 7300 Mo/s, écriture jusqu'à 6,600 Mo/s, Gaming SSD, Haute performance disque de jeu, PCIe Gen 4.0 NVMe, Noir","<a href=""https://www.amazon.fr/dp/B0B7CKZGN6"">WD_BLACK SN850X SSD 2 To, Disque SSD interne avec dissipateur thermique, Lecture jusqu'à 7300 Mo/s, écriture jusqu'à 6,600 Mo/s, Gaming SSD, Haute performance disque de jeu, PCIe Gen 4.0 NVMe, Noir</a>","<a href=""https://www.amazon.fr/dp/B0B7CKZGN6"">WD_BLACK SN850X SSD 2 To, Disque SSD interne avec dissipateur thermique, Lecture jusqu'à 7300 Mo/s, écriture jusqu'à 6,600 Mo/s, Gaming SSD, Haute performance disque de jeu, PCIe Gen 4.0 NVMe, Noir</a>"
"€0,088","€87,99",€88,1 TB,,M.2,NVMe,New,"Crucial T500 SSD 1To PCIe Gen4 NVMe M.2 SSD Interne Gaming, jusqu’à 7300 Mo/s, TLC NAND, Compatible avec Ordinateur Portable et de Bureau, Disque Dur SSD, Microsoft DirectStorage - CT1000T500SSD8","<a href=""https://www.amazon.fr/dp/B0CK39YR9V"">Crucial T500 SSD 1To PCIe Gen4 NVMe M.2 SSD Interne Gaming, jusqu’à 7300 Mo/s, TLC NAND, Compatible avec Ordinateur Portable et de Bureau, Disque Dur SSD, Microsoft DirectStorage - CT1000T500SSD8</a>","<a href=""https://www.amazon.fr/dp/B0CK39YR9V"">Crucial T500 SSD 1To PCIe Gen4 NVMe M.2 SSD Interne Gaming, jusqu’à 7300 Mo/s, TLC NAND, Compatible avec Ordinateur Portable et de Bureau, Disque Dur SSD, Microsoft DirectStorage - CT1000T500SSD8</a>"
"€0,088","€88,00",€22,250 GB,,"External 2.5""",HDD,New,"Blueendless Disque Dur Externe Portable avec USB3.0 pour Ordinateur de Bureau et Portable 6,3 cm 250 Go Gris","<a href=""https://www.amazon.fr/dp/B07WG6ZZ2K"">Blueendless Disque Dur Externe Portable avec USB3.0 pour Ordinateur de Bureau et Portable 6,3 cm 250 Go Gris</a>"
"€0,088","€88,08",€176,2 TB,,M.2,NVMe,New,"Samsung 980 PRO MZ-V8P2T0BW | Disque SSD Interne NVMe M.2, PCIe 4.0, 2 To, Contrôle thermique intelligent - Compatible PS5","<a href=""https://www.amazon.fr/dp/B08QJHLC8J"">Samsung 980 PRO MZ-V8P2T0BW | Disque SSD Interne NVMe M.2, PCIe 4.0, 2 To, Contrôle thermique intelligent - Compatible PS5</a>","<a href=""https://www.amazon.fr/dp/B08QJHLC8J"">Samsung 980 PRO MZ-V8P2T0BW | Disque SSD Interne NVMe M.2, PCIe 4.0, 2 To, Contrôle thermique intelligent - Compatible PS5</a>"
"€0,088","€88,38",€45,512 GB,,USB,Flash,New,"SanDisk Ultra 512 Go Flash Drive, Clé USB 3.0, des vitesses allant jusqu'à 130 Mo/s, Mot de passe, SecureAccess Software, Noir","<a href=""https://www.amazon.fr/dp/B083ZLJ5MG"">SanDisk Ultra 512 Go Flash Drive, Clé USB 3.0, des vitesses allant jusqu'à 130 Mo/s, Mot de passe, SecureAccess Software, Noir</a>"
"€0,089","€88,52",€34,128 GB x3,,microSD,Flash,New,"Lexar Carte Micro SD 128 Go Lot de 3 Cartes, Carte Mémoire Micro SD+ Adaptateur, Microsdxc Carte TF jusqu'à 100 Mo/s, A1, U3, C10, V30, Full HD et 4K UHD pour Caméra, Telephone, Switch","<a href=""https://www.amazon.fr/dp/B0CCVG9VVT"">Lexar Carte Micro SD 128 Go Lot de 3 Cartes, Carte Mémoire Micro SD+ Adaptateur, Microsdxc Carte TF jusqu'à 100 Mo/s, A1, U3, C10, V30, Full HD et 4K UHD pour Caméra, Telephone, Switch</a>"
"€0,089","€88,77",€45,512 GB,,microSD,Flash,New,"SanDisk Ultra 512 Go microSDXC UHS-I carte pour Chromebook avec adaptateur SD et jusqu'à 150 Mo/s en vitesse de transfert, A1 App Performance UHS-I Class 10 U1","<a href=""https://www.amazon.fr/dp/B0BDXQY95L"">SanDisk Ultra 512 Go microSDXC UHS-I carte pour Chromebook avec adaptateur SD et jusqu'à 150 Mo/s en vitesse de transfert, A1 App Performance UHS-I Class 10 U1</a>","<a href=""https://www.amazon.fr/dp/B0BDXQY95L"">SanDisk Ultra 512 Go microSDXC UHS-I carte pour Chromebook avec adaptateur SD et jusqu'à 150 Mo/s en vitesse de transfert, A1 App Performance UHS-I Class 10 U1</a>"
"€0,089","€88,85",€89,1 TB,3 years,M.2,NVMe,New,"SanDisk 1To Portable SSD, Disque SSD externe, des vitesses allant jusqu'à 800 Mo/s, USB 3.2 Gen 2, Disque SSD NVMe externe, robust SSD, crochet en caoutchouc robuste, updated firmware, Gris","<a href=""https://www.amazon.fr/dp/B0C5JQ68FY"">SanDisk 1To Portable SSD, Disque SSD externe, des vitesses allant jusqu'à 800 Mo/s, USB 3.2 Gen 2, Disque SSD NVMe externe, robust SSD, crochet en caoutchouc robuste, updated firmware, Gris</a>"
"€0,089","€89,00",€89,1 TB,,M.2,NVMe,New,"Samsung 980 MZ-V8V1T0BW | Disque SSD Interne NVMe M.2, PCIe 3.0, 1 To, Contrôle thermique intelligent","<a href=""https://www.amazon.fr/dp/B08TJ2649W"">Samsung 980 MZ-V8V1T0BW | Disque SSD Interne NVMe M.2, PCIe 3.0, 1 To, Contrôle thermique intelligent</a>","<a href=""https://www.amazon.fr/dp/B08TJ2649W"">Samsung 980 MZ-V8V1T0BW | Disque SSD Interne NVMe M.2, PCIe 3.0, 1 To, Contrôle thermique intelligent</a>"
"€0,089","€89,04",€46,512 GB,2 years,microSD,Flash,New,"Lexar Carte Micro SD 512 Go, Carte Mémoire Micro SD+ Adaptateur, Microsdxc Carte TF jusqu'à 100 Mo/s, A1, U3, C10, V30, Full HD et 4K UHD pour Caméra, Telephone, Switch","<a href=""https://www.amazon.fr/dp/B08XZ4QWK7"">Lexar Carte Micro SD 512 Go, Carte Mémoire Micro SD+ Adaptateur, Microsdxc Carte TF jusqu'à 100 Mo/s, A1, U3, C10, V30, Full HD et 4K UHD pour Caméra, Telephone, Switch</a>"
"€0,089","€89,22",€178,2 TB,,External,SSD,Used,"Samsung SSD Externe T7 Shield, 2 To, Noir, MU-PE2T0S/EU, vitesse de lecture/écriture jusqu'à 1050Mo/s, USB 3.2 Gen 2","<a href=""https://www.amazon.fr/dp/B09S9N4T6K"">Samsung SSD Externe T7 Shield, 2 To, Noir, MU-PE2T0S/EU, vitesse de lecture/écriture jusqu'à 1050Mo/s, USB 3.2 Gen 2</a>","<a href=""https://www.amazon.fr/dp/B09S9N4T6K"">Samsung SSD Externe T7 Shield, 2 To, Noir, MU-PE2T0S/EU, vitesse de lecture/écriture jusqu'à 1050Mo/s, USB 3.2 Gen 2</a>"
"€0,089","€89,34",€179,2 TB,,External,SSD,New,"Samsung SSD Externe T7 Shield, 2 To, Noir, MU-PE2T0S/EU, vitesse de lecture/écriture jusqu'à 1050Mo/s, USB 3.2 Gen 2","<a href=""https://www.amazon.fr/dp/B09S9N4T6K"">Samsung SSD Externe T7 Shield, 2 To, Noir, MU-PE2T0S/EU, vitesse de lecture/écriture jusqu'à 1050Mo/s, USB 3.2 Gen 2</a>","<a href=""https://www.amazon.fr/dp/B09S9N4T6K"">Samsung SSD Externe T7 Shield, 2 To, Noir, MU-PE2T0S/EU, vitesse de lecture/écriture jusqu'à 1050Mo/s, USB 3.2 Gen 2</a>"
"€0,090","€89,57",€23,256 GB,,USB,Flash,Used,"SanDisk Ultra Fit 256 Go Flash Drive, (Clé USB 3.2, Idéale pour ordinateurs portables et consoles, des vitesses allant jusqu'à 400 Mo/s, logiciel de récupération des données RescuePRO Deluxe) Noir","<a href=""https://www.amazon.fr/dp/B07857Y17V"">SanDisk Ultra Fit 256 Go Flash Drive, (Clé USB 3.2, Idéale pour ordinateurs portables et consoles, des vitesses allant jusqu'à 400 Mo/s, logiciel de récupération des données RescuePRO Deluxe) Noir</a>","<a href=""https://www.amazon.fr/dp/B07857Y17V"">SanDisk Ultra Fit 256 Go Flash Drive, (Clé USB 3.2, Idéale pour ordinateurs portables et consoles, des vitesses allant jusqu'à 400 Mo/s, logiciel de récupération des données RescuePRO Deluxe) Noir</a>"
"€0,090","€89,68",€90,1 TB,1 year,microSD,Flash,New,"Amazon Basics - Carte Mémoire MicroSDXC, 1 TB, avec Adaptateur SD, A2, U3, vitesse de lecture maximale de 100 Mo/s, Noir","<a href=""https://www.amazon.fr/dp/B08TJTBSGP"">Amazon Basics - Carte Mémoire MicroSDXC, 1 TB, avec Adaptateur SD, A2, U3, vitesse de lecture maximale de 100 Mo/s, Noir</a>"
"€0,090","€89,77",€23,256 GB,,USB,Flash,New,"SanDisk 256Go Ultra Flash Drive Clé USB, des vitesses allant jusqu'à 130 Mo/s, USB 3.0, Noir","<a href=""https://www.amazon.fr/dp/B00YFI1A66"">SanDisk 256Go Ultra Flash Drive Clé USB, des vitesses allant jusqu'à 130 Mo/s, USB 3.0, Noir</a>","<a href=""https://www.amazon.fr/dp/B00YFI1A66"">SanDisk 256Go Ultra Flash Drive Clé USB, des vitesses allant jusqu'à 130 Mo/s, USB 3.0, Noir</a>"
"€0,090","€89,88",€23,256 GB,,SD,Flash,Used,Kingston Canvas Go! Plus Carte SD 256GB SDXC 170R C10 UHS-I U3 V30,"<a href=""https://www.amazon.fr/dp/B0858J45S6"">Kingston Canvas Go! Plus Carte SD 256GB SDXC 170R C10 UHS-I U3 V30</a>","<a href=""https://www.amazon.fr/dp/B0858J45S6"">Kingston Canvas Go! Plus Carte SD 256GB SDXC 170R C10 UHS-I U3 V30</a>"
"€0,090","€89,99",€90,1 TB,,M.2,NVMe,New,"fanxiang SSD 1To NVMe PCIe4.0 Gen4x4 - SSD M.2 2280 avec Cache DRAM, avec Dissipateur Thermique, Jusqu'à 7400 Mo/s, Disque Dur SSD Interne Parfaitement Compatible avec PS5(S770)","<a href=""https://www.amazon.fr/dp/B0BNQ2DFX6"">fanxiang SSD 1To NVMe PCIe4.0 Gen4x4 - SSD M.2 2280 avec Cache DRAM, avec Dissipateur Thermique, Jusqu'à 7400 Mo/s, Disque Dur SSD Interne Parfaitement Compatible avec PS5(S770)</a>"
"€0,090","€89,99",€90,1 TB,,External,SSD,New,"fanxiang 1To SSD Externe Portable, Jusqu'à 2000 Mo/s en Lecture, USB 3.2 Gen2 USB-C PSSD, Disque SSD Portable pour PC/Laptops/Mac/Téléphone OTG/iPhone 15/PS4/XBOX (PS2000W)","<a href=""https://www.amazon.fr/dp/B0CM8WL1ZM"">fanxiang 1To SSD Externe Portable, Jusqu'à 2000 Mo/s en Lecture, USB 3.2 Gen2 USB-C PSSD, Disque SSD Portable pour PC/Laptops/Mac/Téléphone OTG/iPhone 15/PS4/XBOX (PS2000W)</a>"
"€0,090","€89,99",€90,1 TB,,External,SSD,New,"ORICO SSD Externe 1To avec Câble USB C 2 en 1, Disque Dur Externe SSD USB 3.2 Gen 1 Jusqu'à 460 Mo/s, SSD Portable pour Smartphone USB-C, PC, Tablette, Ordinateur Portable - M25PRO","<a href=""https://www.amazon.fr/dp/B0DBH63355"">ORICO SSD Externe 1To avec Câble USB C 2 en 1, Disque Dur Externe SSD USB 3.2 Gen 1 Jusqu'à 460 Mo/s, SSD Portable pour Smartphone USB-C, PC, Tablette, Ordinateur Portable - M25PRO</a>"
"€0,090","€90,00",€360,4 TB,5 years,External,SSD,New,"SanDisk Extreme PRO 4 To Disque SSD Externe, Portable SSD, jusqu'à 2000 Mo/s en lecture, 1000 Mo/s en écriture, Résistance à la poussière et à l'eau classée IP65, NVMe SSD, Noir","<a href=""https://www.amazon.fr/dp/B08RX3343D"">SanDisk Extreme PRO 4 To Disque SSD Externe, Portable SSD, jusqu'à 2000 Mo/s en lecture, 1000 Mo/s en écriture, Résistance à la poussière et à l'eau classée IP65, NVMe SSD, Noir</a>","<a href=""https://www.amazon.fr/dp/B08RX3343D"">SanDisk Extreme PRO 4 To Disque SSD Externe, Portable SSD, jusqu'à 2000 Mo/s en lecture, 1000 Mo/s en écriture, Résistance à la poussière et à l'eau classée IP65, NVMe SSD, Noir</a>"
"€0,090","€90,03",€360,4 TB,,Internal,SSD,New,"WD_BLACK SN850P 4 To PS5 SSD, Officielle pour Playstation 5 et PS5 Consoles, Lecture jusqu'à 7300 Mo/s, avec Dissipateur Thermique, Carte d'extension PS5, Disque SSD interne, Noir","<a href=""https://www.amazon.fr/dp/B0C48HN4Z9"">WD_BLACK SN850P 4 To PS5 SSD, Officielle pour Playstation 5 et PS5 Consoles, Lecture jusqu'à 7300 Mo/s, avec Dissipateur Thermique, Carte d'extension PS5, Disque SSD interne, Noir</a>","<a href=""https://www.amazon.fr/dp/B0C48HN4Z9"">WD_BLACK SN850P 4 To PS5 SSD, Officielle pour Playstation 5 et PS5 Consoles, Lecture jusqu'à 7300 Mo/s, avec Dissipateur Thermique, Carte d'extension PS5, Disque SSD interne, Noir</a>"
"€0,090","€90,26",€45,500 GB,2 years,External,SSD,Used,"Philips Portable Externe SSD 500 Go - Ultra Fin, SATA Ultra Speed ​​USB-C - USB, Vitesse de Lecture jusqu'à 540 Mo/s, Vitesse d'écriture jusqu'à 540 Mo/s, Aluminium","<a href=""https://www.amazon.fr/dp/B09FY8NW2M"">Philips Portable Externe SSD 500 Go - Ultra Fin, SATA Ultra Speed ​​USB-C - USB, Vitesse de Lecture jusqu'à 540 Mo/s, Vitesse d'écriture jusqu'à 540 Mo/s, Aluminium</a>","<a href=""https://www.amazon.fr/dp/B09FY8NW2M"">Philips Portable Externe SSD 500 Go - Ultra Fin, SATA Ultra Speed ​​USB-C - USB, Vitesse de Lecture jusqu'à 540 Mo/s, Vitesse d'écriture jusqu'à 540 Mo/s, Aluminium</a>"
"€0,090","€90,47",€12,128 GB,2 years,USB,Flash,Used,"Philips Snow Édition Super Speed clé USB 3.0 128 Go pour PC, Ordinateur Portable, Stockage de données informatiques, Vitesse de Lecture jusqu'à 100 Mo/s","<a href=""https://www.amazon.fr/dp/B00M6TJMT8"">Philips Snow Édition Super Speed clé USB 3.0 128 Go pour PC, Ordinateur Portable, Stockage de données informatiques, Vitesse de Lecture jusqu'à 100 Mo/s</a>","<a href=""https://www.amazon.fr/dp/B00M6TJMT8"">Philips Snow Édition Super Speed clé USB 3.0 128 Go pour PC, Ordinateur Portable, Stockage de données informatiques, Vitesse de Lecture jusqu'à 100 Mo/s</a>"
"€0,091","€90,86",€47,512 GB,1 year,microSD,Flash,New,"Amazon Basics - Carte Mémoire MicroSDXC, 512 GB, avec Adaptateur SD, A2, U3, vitesse de lecture maximale de 100 Mo/s, Noir","<a href=""https://www.amazon.fr/dp/B08TJTCCV8"">Amazon Basics - Carte Mémoire MicroSDXC, 512 GB, avec Adaptateur SD, A2, U3, vitesse de lecture maximale de 100 Mo/s, Noir</a>","<a href=""https://www.amazon.fr/dp/B08TJTCCV8"">Amazon Basics - Carte Mémoire MicroSDXC, 512 GB, avec Adaptateur SD, A2, U3, vitesse de lecture maximale de 100 Mo/s, Noir</a>"
"€0,091","€90,95",€182,2 TB,,External,SSD,New,Samsung Portable T7 2TB SSD Externe USB 3.2 Gen 2 MU-PC2T0H/WW,"<a href=""https://www.amazon.fr/dp/B089HJ1BT9"">Samsung Portable T7 2TB SSD Externe USB 3.2 Gen 2 MU-PC2T0H/WW</a>"
"€0,091","€91,02",€23,256 GB,,microSD,Flash,Used,"Lexar 633x Carte Micro SD 256 Go, Carte microSDXC UHS-I + Adaptateur SD, Jusqu'à 100 Mo/s en Lecture, A1, C10, U3, V30, Carte TF pour Smartphone/Tablette/Caméra Surveillance (LMS0633256G-BNAAA)","<a href=""https://www.amazon.fr/dp/B0BX9922LF"">Lexar 633x Carte Micro SD 256 Go, Carte microSDXC UHS-I + Adaptateur SD, Jusqu'à 100 Mo/s en Lecture, A1, C10, U3, V30, Carte TF pour Smartphone/Tablette/Caméra Surveillance (LMS0633256G-BNAAA)</a>","<a href=""https://www.amazon.fr/dp/B0BX9922LF"">Lexar 633x Carte Micro SD 256 Go, Carte microSDXC UHS-I + Adaptateur SD, Jusqu'à 100 Mo/s en Lecture, A1, C10, U3, V30, Carte TF pour Smartphone/Tablette/Caméra Surveillance (LMS0633256G-BNAAA)</a>"
"€0,091","€91,25",€6,64 GB,,microSD,Flash,New,Kingston Canvas Select Plus Carte MIcro SD SDCS2/64GB Class 10 + Adaptateur inclus,"<a href=""https://www.amazon.fr/dp/B07YGZQ4H8"">Kingston Canvas Select Plus Carte MIcro SD SDCS2/64GB Class 10 + Adaptateur inclus</a>"
"€0,092","€91,66",€183,2 TB,,M.2,NVMe,Used,"Samsung SSD Interne 990 PRO avec dissipateur, NVMe M.2 PCle 4.0, 2 To, Vitesse de lecture jusqu'à 7 450 Mo/s, Gestion Intelligente de la chaleur, MZ-V9P2T0CW","<a href=""https://www.amazon.fr/dp/B0BM459NHM"">Samsung SSD Interne 990 PRO avec dissipateur, NVMe M.2 PCle 4.0, 2 To, Vitesse de lecture jusqu'à 7 450 Mo/s, Gestion Intelligente de la chaleur, MZ-V9P2T0CW</a>","<a href=""https://www.amazon.fr/dp/B0BM459NHM"">Samsung SSD Interne 990 PRO avec dissipateur, NVMe M.2 PCle 4.0, 2 To, Vitesse de lecture jusqu'à 7 450 Mo/s, Gestion Intelligente de la chaleur, MZ-V9P2T0CW</a>"
"€0,092","€91,88",€23,250 GB,5 years,M.2,NVMe,Used,"PNY CS1030 250GB M.2 NVMe PCIe Gen3 x4, 2500MB/s Vitesse de Lecture, 1100MB/s Vitesse d'écriture Internal Solid State Drive (SSD) Noir","<a href=""https://www.amazon.fr/dp/B08W31HYVC"">PNY CS1030 250GB M.2 NVMe PCIe Gen3 x4, 2500MB/s Vitesse de Lecture, 1100MB/s Vitesse d'écriture Internal Solid State Drive (SSD) Noir</a>","<a href=""https://www.amazon.fr/dp/B08W31HYVC"">PNY CS1030 250GB M.2 NVMe PCIe Gen3 x4, 2500MB/s Vitesse de Lecture, 1100MB/s Vitesse d'écriture Internal Solid State Drive (SSD) Noir</a>"
"€0,092","€91,99",€92,1 TB,3 years,External,SSD,New,"WD 1 To Elements SE SSD, disque SSD externe, USB 3.0, des vitesses allant jusqu'à 400 Mo/s","<a href=""https://www.amazon.fr/dp/B097TTZD48"">WD 1 To Elements SE SSD, disque SSD externe, USB 3.0, des vitesses allant jusqu'à 400 Mo/s</a>"
"€0,093","€92,64",€185,2 TB,,External,SSD,New,"Lexar SL500M SSD Externe 2To avec Ensemble magnétique, SSD Portable USB3.2 Gen2x2, jusqu'à 2000 Mo/s en Lecture, Disque SSD Externe Compact Ultra Fin Compatible avec iPhone série 15/Mac/PS5/XBOX","<a href=""https://www.amazon.fr/dp/B0D59KH872"">Lexar SL500M SSD Externe 2To avec Ensemble magnétique, SSD Portable USB3.2 Gen2x2, jusqu'à 2000 Mo/s en Lecture, Disque SSD Externe Compact Ultra Fin Compatible avec iPhone série 15/Mac/PS5/XBOX</a>"
"€0,093","€92,94",€186,2 TB,5 years,M.2,NVMe,New,"WD_BLACK SN850X SSD 2 To, Disque SSD interne avec dissipateur thermique, Lecture jusqu'à 7300 Mo/s, écriture jusqu'à 6,600 Mo/s, Gaming SSD, Haute performance disque de jeu, PCIe Gen 4.0 NVMe, Noir","<a href=""https://www.amazon.fr/dp/B0B7CKZGN6"">WD_BLACK SN850X SSD 2 To, Disque SSD interne avec dissipateur thermique, Lecture jusqu'à 7300 Mo/s, écriture jusqu'à 6,600 Mo/s, Gaming SSD, Haute performance disque de jeu, PCIe Gen 4.0 NVMe, Noir</a>","<a href=""https://www.amazon.fr/dp/B0B7CKZGN6"">WD_BLACK SN850X SSD 2 To, Disque SSD interne avec dissipateur thermique, Lecture jusqu'à 7300 Mo/s, écriture jusqu'à 6,600 Mo/s, Gaming SSD, Haute performance disque de jeu, PCIe Gen 4.0 NVMe, Noir</a>"
"€0,093","€92,99",€93,1 TB,,USB,Flash,New,"SanDisk 1 To Ultra Dual Drive Luxe, USB Type-C, entièrement métallique, jusqu'à 400 Mo/s, avec connecteurs USB Type-C et USB Type-A réversibles, pour smartphones, tablettes, Mac et PC, Argent","<a href=""https://www.amazon.fr/dp/B0842P5GG5"">SanDisk 1 To Ultra Dual Drive Luxe, USB Type-C, entièrement métallique, jusqu'à 400 Mo/s, avec connecteurs USB Type-C et USB Type-A réversibles, pour smartphones, tablettes, Mac et PC, Argent</a>"
"€0,093","€93,10",€47,500 GB,,M.2,NVMe,Used,"Crucial P310 SSD 500Go PCIe Gen4 NVMe M.2 2280 SSD Interne Gaming, jusqu’à 6.600 Mo/s, Compatible avec Ordinateur Portable et de Bureau, Disque Dur SSD - CT500P310SSD801 (Édition Acronis)","<a href=""https://www.amazon.fr/dp/B0DC8K6KQD"">Crucial P310 SSD 500Go PCIe Gen4 NVMe M.2 2280 SSD Interne Gaming, jusqu’à 6.600 Mo/s, Compatible avec Ordinateur Portable et de Bureau, Disque Dur SSD - CT500P310SSD801 (Édition Acronis)</a>","<a href=""https://www.amazon.fr/dp/B0DC8K6KQD"">Crucial P310 SSD 500Go PCIe Gen4 NVMe M.2 2280 SSD Interne Gaming, jusqu’à 6.600 Mo/s, Compatible avec Ordinateur Portable et de Bureau, Disque Dur SSD - CT500P310SSD801 (Édition Acronis)</a>"
"€0,093","€93,49",€93,1 TB,,"External 3.5""",HDD,New,"LaCie Rugged USB-C 1To, Disque Dur Externe Portable HDD, Résistant aux chutes, chocs, la poussière, la pluie, pour Mac & PC, avec USB-C sans câble USB-A, services Rescue valables 3 ans (STFR1000800)","<a href=""https://www.amazon.fr/dp/B01N7BN0YF"">LaCie Rugged USB-C 1To, Disque Dur Externe Portable HDD, Résistant aux chutes, chocs, la poussière, la pluie, pour Mac & PC, avec USB-C sans câble USB-A, services Rescue valables 3 ans (STFR1000800)</a>","<a href=""https://www.amazon.fr/dp/B01N7BN0YF"">LaCie Rugged USB-C 1To, Disque Dur Externe Portable HDD, Résistant aux chutes, chocs, la poussière, la pluie, pour Mac & PC, avec USB-C sans câble USB-A, services Rescue valables 3 ans (STFR1000800)</a>"
"€0,094","€93,54",€94,1 TB,5 years,Internal,SSD,Used,Kingston XS2000 1TB SSD Externe USB 3.2 Gen 2 Disque SSD externe portable - SXS2000/1000G,"<a href=""https://www.amazon.fr/dp/B09F5YHQ1K"">Kingston XS2000 1TB SSD Externe USB 3.2 Gen 2 Disque SSD externe portable - SXS2000/1000G</a>","<a href=""https://www.amazon.fr/dp/B09F5YHQ1K"">Kingston XS2000 1TB SSD Externe USB 3.2 Gen 2 Disque SSD externe portable - SXS2000/1000G</a>"
